dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,variant,order,ticket_batch_size,ms,speedup_vs_static_node,max_abs_diff
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,static_node,sorted,0,0.02435230016708374,0.9982732806969193,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,static_chunked,identity,0,0.03091435134410858,0.7863742735441118,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_node,identity,1,0.1045032024383545,0.23262684791550978,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_chunked,identity,1,0.11645334959030151,0.20875527123811843,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_node,identity,4,0.10300915241241455,0.23600087964009864,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_chunked,identity,4,0.11017324924468994,0.2206547482893858,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,static_chunked,sorted,0,0.03091435134410858,0.7863742735441118,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_node,sorted,1,0.10434515476226806,0.23297919904088904,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_chunked,sorted,1,0.11601525545120239,0.209543568091664,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_node,sorted,4,0.10265514850616456,0.23681472321722827,0.0
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,persistent_chunked,sorted,4,0.10926519632339478,0.22248850867717476,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,static_node,identity,0,0.024482250213623047,1.0,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,static_node,sorted,0,0.02443629950284958,1.0018804283671556,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,static_chunked,identity,0,0.03096035122871399,0.7907613848681773,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_node,identity,1,0.10486910343170167,0.2334553210857539,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_chunked,identity,1,0.11494925022125244,0.21298312226047592,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_node,identity,4,0.102531099319458,0.23877877420726035,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_chunked,identity,4,0.10951319932937623,0.22355524597532087,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,static_chunked,sorted,0,0.030970299243927003,0.7905073832447324,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_node,sorted,1,0.10435309410095214,0.23460972024402738,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_chunked,sorted,1,0.11439324617385864,0.2140183186725387,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_node,sorted,4,0.10247509479522705,0.2389092711994578,0.0
fp16,128,64,8,64,1024,0.0,1.3,1,8192,64.0,64.0,64,64,0,persistent_chunked,sorted,4,0.10964319705963135,0.22329018917888677,0.0
