dtype,tasks,tile_tokens,dim,num_transforms,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,32,64,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.014381949603557587,0.04176580011844635,0.01379995048046112,0.013069899380207061,0.016397899389266966,0.013333949446678161,1.0785963799450666,1.1003871709477338,0.9801971600742133,0.0
bf16,32,64,64,8,1,graph_global,global,0.01080394983291626,0.02047390043735504,0.011591950058937072,0.014447900652885436,0.02046390026807785,0.010555949807167054,1.0234938617821794,1.0,1.0234938617821794,0.0
bf16,32,64,64,16,1,graph_lds_chunked(chunk=2),chunk2,0.013729900121688843,0.03311784863471985,0.013151949644088745,0.015117950737476349,0.020885950326919554,0.013107949495315551,1.0474483538859805,1.043944091426769,1.0033567529985463,0.0
bf16,32,64,64,32,1,graph_lds_chunked(chunk=4),chunk4,0.0195359006524086,0.058787751197814944,0.01849994957447052,0.017621900141239166,0.02215989977121353,0.017375950515270234,1.1243068766361974,1.1086148767061872,1.0141545998161532,0.0
bf16,32,64,128,8,1,graph_global,global,0.014545950293540954,0.030109849572181702,0.01606390029191971,0.02072390019893646,0.030097851157188417,0.014385950565338135,1.0111219434180683,1.0,1.0111219434180683,0.0
bf16,32,64,128,16,1,graph_lds_chunked(chunk=2),chunk2,0.019975900650024414,0.050781750679016115,0.019009949266910554,0.021879899501800536,0.03121584951877594,0.018987950682640076,1.052030363038997,1.0508129385066394,1.0011585549508821,0.0
bf16,32,64,128,32,1,graph_lds_chunked(chunk=4),chunk4,0.03077184855937958,0.09600154757499695,0.028905850648880006,0.026539900898933412,0.03351185023784638,0.026465851068496703,1.162700133078602,1.159456046070475,1.0027979387568176,0.0
bf16,32,128,32,8,1,graph_global,global,0.010695949941873551,0.02058990001678467,0.011747950315475464,0.01457194983959198,0.020325949788093566,0.01059195026755333,1.0098187464719135,1.0,1.0098187464719135,0.0
bf16,32,128,32,16,1,graph_lds_chunked(chunk=2),chunk2,0.013723950088024139,0.032947850227355954,0.013115949928760529,0.015153950452804566,0.021001900732517242,0.013079950213432312,1.049235651824613,1.0463557853274807,1.0027522822901305,0.0
bf16,32,128,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.01964794993400574,0.05855175256729126,0.01848589926958084,0.017555899918079376,0.02218790054321289,0.01743990033864975,1.1266090718685233,1.1191650684777448,1.0066513900410632,0.0
bf16,32,128,64,8,1,graph_global,global,0.014443899691104888,0.030035901069641113,0.016067899763584137,0.02079389989376068,0.030181849002838136,0.01435990035533905,1.0058495765073054,1.0,1.0058495765073054,0.0
bf16,32,128,64,16,1,graph_lds_chunked(chunk=2),chunk2,0.019985899329185486,0.050909751653671266,0.018911950290203094,0.021929900348186492,0.03131985068321228,0.018933899700641632,1.055561698602861,1.0567867947251706,0.9988407348308814,0.0
bf16,32,128,64,32,1,graph_lds_chunked(chunk=4),chunk4,0.030691850185394286,0.0960475504398346,0.0286639004945755,0.026513901352882386,0.03344984948635101,0.02639789879322052,1.1626626204535846,1.157575785506108,1.0043943861051416,0.0
bf16,32,128,128,8,1,graph_global,global,0.02212589979171753,0.05031775236129761,0.025297901034355162,0.033341848850250246,0.049293750524520875,0.022363899648189543,0.989357855283916,1.0,0.989357855283916,0.0
bf16,32,128,128,16,1,graph_global,global,0.032955849170684816,0.08523160219192505,0.04298779964447021,0.035149800777435306,0.05177775025367737,0.03213385045528412,1.0255804612193782,1.0,1.0255804612193782,0.0
bf16,32,128,128,32,1,graph_global,global,0.05316774845123291,0.16723325252532958,0.07898964881896972,0.06393769979476929,0.05589975118637085,0.05317775011062622,0.9998119202227905,1.0,0.9998119202227905,0.0
bf16,32,256,32,8,1,graph_global,global,0.014529900252819061,0.030411851406097413,0.01628594994544983,0.020611900091171264,0.030303850769996643,0.014375950396060943,1.0107088472425656,1.0,1.0107088472425656,0.0
bf16,32,256,32,16,1,graph_lds_chunked(chunk=2),chunk2,0.02021394968032837,0.050767749547958374,0.018821899592876435,0.021931900084018706,0.031331849098205564,0.018855899572372437,1.0720225573297888,1.0739590645770305,0.9981968518995605,0.0
bf16,32,256,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.030539900064468384,0.09582754969596863,0.028313851356506346,0.02620590031147003,0.0332318514585495,0.026217851042747497,1.164851383687927,1.1653825932895505,0.9995441757885503,0.0
bf16,32,256,64,8,1,graph_global,global,0.021837900578975677,0.049575749039649966,0.024873900413513183,0.0330658495426178,0.04958575069904327,0.021807900071144103,1.001375671556349,1.0,1.001375671556349,0.0
bf16,32,256,64,16,1,graph_global,global,0.03255184888839722,0.08599759936332703,0.04345580041408539,0.035377851128578185,0.05201979875564575,0.032457849383354186,1.0028960484699039,1.0,1.0028960484699039,0.0
