dtype,tasks,tile_tokens,dim,num_transforms,pattern,seed,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,64,64,16,tail-negative,0,1,graph_global,chunk2,0.01665620058774948,0.04751250147819519,0.016452200710773468,0.019884200394153596,0.028756299614906312,0.016384199261665344,1.0166014415315705,1.0123995494926357,1.0041504285941656,0.0
fp16,32,64,64,16,tail-negative,1,1,graph_global,chunk2,0.01668419986963272,0.047316500544548036,0.01650020033121109,0.019484199583530426,0.028788301348686218,0.016396200656890868,1.0175649968409488,1.0111513517853226,1.0063429130014039,0.0
fp16,32,64,64,16,tail-negative,2,1,graph_global,global,0.01658809930086136,0.047064599394798276,0.017795200645923614,0.01950020045042038,0.028872400522232056,0.016460199654102326,1.0077702366585302,1.0,1.0077702366585302,0.0
fp16,32,64,64,32,random,0,1,graph_global,chunk2,0.024524299800395964,0.08700100183486939,0.02361219972372055,0.02388020008802414,0.03090429902076721,0.02425229996442795,1.0112154243666363,1.038628339898342,0.9736066170364763,0.0
fp16,32,64,64,32,random,1,1,graph_global,chunk2,0.024756300449371337,0.08784490227699279,0.02364020049571991,0.024100199341773987,0.030700299143791198,0.024524299800395964,1.0094600315141975,1.0472119495709649,0.9639500694465585,0.0
fp16,32,64,64,32,random,2,1,graph_global,chunk2,0.024672199785709382,0.087813001871109,0.02347629964351654,0.02369229942560196,0.0305404007434845,0.02446019947528839,1.0086671537832377,1.0509407428066762,0.9597754780059802,0.0
fp16,32,64,64,32,contiguous,0,1,graph_global,chunk2,0.024928300082683562,0.08870090246200561,0.023872199654579162,0.024404199421405794,0.0310602992773056,0.024676300585269928,1.0102122073178206,1.0442397618730463,0.9674140405320415,0.0
fp16,32,64,64,32,contiguous,1,1,graph_global,chunk4,0.02454819977283478,0.08709700107574463,0.023780299723148345,0.02369229942560196,0.030456399917602538,0.02438029944896698,1.00688672115038,1.0361256766115294,0.9717804933116123,0.0
fp16,32,64,64,32,contiguous,2,1,graph_global,chunk2,0.02552030086517334,0.08655300140380859,0.023332299292087556,0.02358829975128174,0.030312299728393555,0.024364200234413148,1.0474507933622734,1.0937756517561805,0.9576468370643217,0.0
fp16,32,64,64,32,page-cross,0,1,graph_global,chunk2,0.024324299395084382,0.08686100244522095,0.023832300305366518,0.023912300169467927,0.030916398763656615,0.024520300328731537,0.9920065851143963,1.0206442132489861,0.9719416151457632,0.0
fp16,32,64,64,32,page-cross,1,1,graph_global,chunk4,0.024844199419021606,0.08676499724388123,0.023696300387382508,0.02363629937171936,0.030468401312828065,0.024572199583053587,1.0110694134258784,1.0511036024847227,0.9619122330432446,0.0
fp16,32,64,64,32,page-cross,2,1,graph_global,chunk2,0.024448299407958986,0.08689690232276917,0.023692199587821962,0.02374819964170456,0.030732300877571107,0.024648299813270567,0.9918858336345008,1.03191344971303,0.9612102971526724,0.0
fp16,32,64,64,32,tail-negative,0,1,graph_global,chunk4,0.024640299379825592,0.08828099966049194,0.024464300274848937,0.02406429946422577,0.03102029860019684,0.024480299651622774,1.0065358566063227,1.023935868835746,0.9830067363015539,0.0
fp16,32,64,64,32,tail-negative,1,1,graph_global,chunk2,0.02486030012369156,0.08712890148162841,0.023380200564861297,0.02371619939804077,0.030524298548698425,0.02461629956960678,1.0099121540747757,1.0633056827174845,0.94978534441173,0.0
fp16,32,64,64,32,tail-negative,2,1,graph_global,chunk2,0.024448299407958986,0.0868569016456604,0.023572200536727907,0.023664200305938722,0.03069230020046234,0.02432830035686493,1.0049324880626194,1.0371666136925157,0.9689209764329604,0.0
fp16,32,64,128,8,random,0,1,graph_global,global,0.01894019991159439,0.04546850025653839,0.021372300386428834,0.02928430140018463,0.045332500338554384,0.018684199452400206,1.01370144114798,1.0,1.01370144114798,0.0
fp16,32,64,128,8,random,1,1,graph_global,global,0.01818020045757294,0.04446850121021271,0.02080020010471344,0.02868430018424988,0.044560500979423524,0.01790820062160492,1.0151885631457507,1.0,1.0151885631457507,0.0
