dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,capacity_scale,actual_work_size,work_capacity,capacity_actual_ratio,overflowed,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,metadata_build_event_ms,worklist_build_ms,worklist_build_event_ms,level2_compute_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,exact,132,132,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.02433219999074936,0.0,0.0,0.25720501434989274,0.1602080010343343,0.11241000145673752,0.09699701331555843,0.06960099935531616,0.02433219999074936,0.2815372143406421,0.6403078976423816,1.0061693130948444,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,exact,153,153,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.01577620059251785,0.0,0.0,0.2896059595514089,0.18182897474616766,0.1353210061788559,0.10777698480524123,0.07412099838256836,0.01577620059251785,0.3053821601439267,1.0,1.0,1.9073486328125e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,1x,153,153,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.016076099872589112,0.0,0.0,0.24450896307826042,0.18182897474616766,0.1353210061788559,0.06267998833209276,0.033640000969171524,0.016076099872589112,0.26058506295084954,0.9813450225833313,1.171909689242344,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,1.25x,153,192,1.2549019607843137,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015936100482940675,0.0,0.0,0.24623196804895997,0.18182897474616766,0.1353210061788559,0.06440299330279231,0.035200998187065125,0.015936100482940675,0.26216806853190067,0.9899661846011831,1.1648335430551022,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2x,153,306,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01594409942626953,0.0,0.0,0.2435579663142562,0.18182897474616766,0.1353210061788559,0.06172899156808853,0.03351999819278717,0.01594409942626953,0.2595020657405257,0.9894695316892563,1.17680049780134,1.52587890625e-05
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,4x,153,612,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015884099900722502,0.0,0.0,0.24508096976205707,0.18182897474616766,0.1353210061788559,0.0632519950158894,0.03540100157260895,0.015884099900722502,0.26096506966277955,0.9932070870317465,1.1702032020551378,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,8x,153,1224,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015856100618839263,0.0,0.0,0.24492997908964753,0.18182897474616766,0.1353210061788559,0.06310100434347987,0.03415999934077263,0.015856100618839263,0.2607860797084868,0.9949609283996041,1.171006368458357,1.52587890625e-05
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,max,153,2048,13.38562091503268,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015824100375175475,0.0,0.0,0.24448995827697217,0.18182897474616766,0.1353210061788559,0.06266098353080451,0.03448000177741051,0.015824100375175475,0.26031405865214763,0.9969729854132645,1.1731297253983608,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,exact,153,153,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.025852200388908387,0.0,0.0,0.2896059595514089,0.18182897474616766,0.1353210061788559,0.10777698480524123,0.07412099838256836,0.025852200388908387,0.3154581599403173,0.6102459502552233,0.9680591562497642,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,exact,153,153,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.015556100010871887,0.0,0.0,0.26766397058963776,0.18182897474616766,0.1353210061788559,0.0858349958434701,0.05874999985098839,0.015556100010871887,0.28322007060050963,1.0141488278869473,1.0782504202347911,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,1x,153,153,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015856100618839263,0.0,0.0,0.24624296929687262,0.18182897474616766,0.1353210061788559,0.06441399455070496,0.03691999986767769,0.015856100618839263,0.26209906991571186,0.9949609283996041,1.1651401900897025,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,1.25x,153,192,1.2549019607843137,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015740099549293517,0.0,0.0,0.2455919748172164,0.18182897474616766,0.1353210061788559,0.06376300007104874,0.036320000886917114,0.015740099549293517,0.2613320743665099,1.0022935714676566,1.1685598137320028,1.52587890625e-05
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2x,153,306,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015792100131511687,0.0,0.0,0.24508999194949865,0.18182897474616766,0.1353210061788559,0.063261017203331,0.03587999939918518,0.015792100131511687,0.2608820920810103,0.9989931966703967,1.170575403271061,1.52587890625e-05
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,4x,153,612,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015636099874973296,0.0,0.0,0.2455009671393782,0.18182897474616766,0.1353210061788559,0.06367199239321053,0.036079999059438705,0.015636099874973296,0.26113706701435146,1.0089600807531804,1.1694324503045126,1.52587890625e-05
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,8x,153,1224,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01584410071372986,0.0,0.0,0.2450709871482104,0.18182897474616766,0.1353210061788559,0.06324201240204275,0.035280000418424606,0.01584410071372986,0.2609150878619403,0.9957144856348225,1.170427370246659,1.52587890625e-05
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,max,153,2048,13.38562091503268,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015928100049495696,0.0,0.0,0.2450309693813324,0.18182897474616766,0.1353210061788559,0.06320199463516474,0.03483999893069267,0.015928100049495696,0.2609590694308281,0.9904634290024658,1.1702301085376676,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,exact,153,153,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.02578819990158081,0.0,0.0,0.26766397058963776,0.18182897474616766,0.1353210061788559,0.0858349958434701,0.05874999985098839,0.02578819990158081,0.2934521704912186,0.6117604428663814,1.0406539492713178,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,exact,138,138,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.01571609973907471,0.0,0.0,0.2630250237416476,0.1563900150358677,0.11293099820613861,0.10663500870577991,0.07280100136995316,0.01571609973907471,0.27874112348072233,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1x,138,138,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015740099549293517,0.0,0.0,0.21817898959852755,0.1563900150358677,0.11293099820613861,0.06178897456265986,0.03319999948143959,0.015740099549293517,0.23391908914782106,0.9984752440641402,1.1916134099880014,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1.25x,138,173,1.2536231884057971,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01568409949541092,0.0,0.0,0.22032303968444467,0.1563900150358677,0.11293099820613861,0.06393302464857697,0.03531999886035919,0.01568409949541092,0.23600713917985558,1.0020402984355685,1.1810707271371996,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2x,138,276,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015648099780082702,0.0,0.0,0.21865000599063933,0.1563900150358677,0.11293099820613861,0.06225999095477164,0.03415999934077263,0.015648099780082702,0.23429810577072202,1.0043455729416142,1.1896857747261989,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,4x,138,552,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015696099400520323,0.0,0.0,0.21850000484846532,0.1563900150358677,0.11293099820613861,0.06210998981259763,0.034081000834703445,0.015696099400520323,0.23419610424898565,1.0012742234898004,1.1902039292010538,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,8x,138,1104,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.015740099549293517,0.0,0.0,0.22309902124106884,0.1563900150358677,0.11293099820613861,0.06670900620520115,0.033479999750852585,0.015740099549293517,0.23883912079036235,0.9984752440641402,1.167066444384475,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,max,138,2048,14.840579710144928,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01570809930562973,0.0,0.0,0.21892000222578645,0.1563900150358677,0.11293099820613861,0.06252998718991876,0.0342009998857975,0.01570809930562973,0.23462810153141617,1.000509319000938,1.1880125256155625,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,exact,138,138,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.02517620027065277,0.0,0.0,0.2630250237416476,0.1563900150358677,0.11293099820613861,0.10663500870577991,0.07280100136995316,0.02517620027065277,0.28820122401230036,0.624244308915613,0.9671753631026415,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,exact,138,138,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.015480099618434906,0.0,0.0,0.24260501959361136,0.1563900150358677,0.11293099820613861,0.08621500455774367,0.0589199997484684,0.015480099618434906,0.25808511921204624,1.0152453877208099,1.0800356267410554,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1x,138,138,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015548099577426911,0.0,0.0,0.22067403187975287,0.1563900150358677,0.11293099820613861,0.06428401684388518,0.03691999986767769,0.015548099577426911,0.2362221314571798,1.010805189458119,1.1799958020921084,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1.25x,138,173,1.2536231884057971,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015768100321292878,0.0,0.0,0.22122502559795976,0.1563900150358677,0.11293099820613861,0.06483501056209207,0.0371600016951561,0.015768100321292878,0.23699312591925265,0.9967021656915799,1.1761569978012523,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2x,138,276,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015696099400520323,0.0,0.0,0.2474660286679864,0.1563900150358677,0.11293099820613861,0.0910760136321187,0.06324999779462814,0.015696099400520323,0.2631621280685067,1.0012742234898004,1.059199230248511,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,4x,138,552,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01560010015964508,0.0,0.0,0.21642501815222204,0.1563900150358677,0.11293099820613861,0.060035003116354346,0.03300099819898605,0.01560010015964508,0.23202511831186712,1.0074358227346323,1.2013402924163745,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,8x,138,1104,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015528100728988647,0.0,0.0,0.2208139922004193,0.1563900150358677,0.11293099820613861,0.06442397716455162,0.0368800014257431,0.015528100728988647,0.23634209292940794,1.012107018969493,1.179396865051789,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,max,138,2048,14.840579710144928,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01568409949541092,0.0,0.0,0.21978202858008444,0.1563900150358677,0.11293099820613861,0.06339201354421675,0.03588100150227547,0.01568409949541092,0.23546612807549536,1.0020402984355685,1.183784375947916,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,exact,138,138,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.025064200162887573,0.0,0.0,0.24260501959361136,0.1563900150358677,0.11293099820613861,0.08621500455774367,0.0589199997484684,0.025064200162887573,0.26766921975649893,0.6270337627747424,1.0413641274640977,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,exact,519,519,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.017104099690914153,0.0,0.0,0.2860389940906316,0.1629730104468763,0.1152610033750534,0.12306598364375532,0.0892610028386116,0.017104099690914153,0.30314309378154575,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1x,519,519,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017260099947452544,0.0,0.0,0.22577401250600815,0.1629730104468763,0.1152610033750534,0.06280100205913186,0.034279998391866684,0.017260099947452544,0.24303411245346068,0.9909617987721203,1.2473273431506267,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1.25x,519,649,1.2504816955684008,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01730010062456131,0.0,0.0,0.22727600298821926,0.1629730104468763,0.1152610033750534,0.06430299254134297,0.035760000348091125,0.01730010062456131,0.24457610361278057,0.9886705321604378,1.2394632562365537,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,2x,519,1038,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017284099757671357,0.0,0.0,0.2426670107524842,0.1629730104468763,0.1152610033750534,0.07969400030560791,0.05096999928355217,0.017284099757671357,0.25995111051015557,0.9895858002857619,1.1661542556468625,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,4x,519,2076,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01740420013666153,0.0,0.0,0.22672602790407836,0.1629730104468763,0.1152610033750534,0.06375301745720208,0.036159999668598175,0.01740420013666153,0.2441302280407399,0.9827570101819719,1.2417269922467689,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,8x,519,4152,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01886810064315796,0.0,0.0,0.2275270235259086,0.1629730104468763,0.1152610033750534,0.0645540130790323,0.03711999952793121,0.01886810064315796,0.24639512416906656,0.9065088221859005,1.2303128757269604,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,max,519,8192,15.784200385356455,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.021340200304985048,0.0,0.0,0.22610501036979258,0.1629730104468763,0.1152610033750534,0.0631319999229163,0.03579999879002571,0.021340200304985048,0.24744521067477762,0.8014966798094512,1.2250917807416084,1.52587890625e-05
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,exact,519,519,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.03817619979381561,0.0,0.0,0.2860389940906316,0.1629730104468763,0.1152610033750534,0.12306598364375532,0.0892610028386116,0.03817619979381561,0.3242151938844472,0.44803044261322594,0.9350058217493296,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,exact,519,519,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.016684100031852722,0.0,0.0,0.26212300872430205,0.1629730104468763,0.1152610033750534,0.09914999827742577,0.07210099697113037,0.016684100031852722,0.2788071087561548,1.0251736478599134,1.0872860994612417,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1x,519,519,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016836099326610565,0.0,0.0,0.22383002215065062,0.1629730104468763,0.1152610033750534,0.06085701170377433,0.033240001648664474,0.016836099326610565,0.24066612147726119,1.0159181980994847,1.259600195992636,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1.25x,519,649,1.2504816955684008,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016712099313735962,0.0,0.0,0.2254630089737475,0.1629730104468763,0.1152610033750534,0.062489998526871204,0.03396100178360939,0.016712099313735962,0.24217510828748345,1.0234560823161216,1.2517516598844165,1.52587890625e-05
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,2x,519,1038,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016804100573062898,0.0,0.0,0.22450101096183062,0.1629730104468763,0.1152610033750534,0.06152800051495433,0.034359999001026154,0.016804100573062898,0.2413051115348935,1.0178527328223776,1.2562647009560353,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,4x,519,2076,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017384199798107146,0.0,0.0,0.22636499488726258,0.1629730104468763,0.1152610033750534,0.0633919844403863,0.035280998796224594,0.017384199798107146,0.24374919468536974,0.9838876617591861,1.243668083387276,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,8x,519,4152,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01894409954547882,0.0,0.0,0.22520299535244703,0.1629730104468763,0.1152610033750534,0.062229984905570745,0.03455999866127968,0.01894409954547882,0.24414709489792585,0.902872139678774,1.2416412077656922,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,max,519,8192,15.784200385356455,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.02180410027503967,0.0,0.0,0.22526300745084882,0.1629730104468763,0.1152610033750534,0.06228999700397253,0.034481000155210495,0.02180410027503967,0.2470671077258885,0.7844441859632308,1.2269666187935928,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,exact,519,519,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.03789219856262207,0.0,0.0,0.26212300872430205,0.1629730104468763,0.1152610033750534,0.09914999827742577,0.07210099697113037,0.03789219856262207,0.3000152072869241,0.45138842135663565,1.0104257598236688,1.52587890625e-05
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,exact,556,556,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.01750809997320175,0.0,0.0,0.2800679940264672,0.157833012053743,0.11208099871873856,0.1222349819727242,0.08423099666833878,0.01750809997320175,0.29757609399966894,1.0,1.0,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1x,556,556,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01759220063686371,0.0,0.0,0.22051302948966622,0.157833012053743,0.11208099871873856,0.06268001743592322,0.034279998391866684,0.01759220063686371,0.23810523012652993,0.9952194347143967,1.249767146406385,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1.25x,556,695,1.25,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017656099796295167,0.0,0.0,0.22292800713330507,0.157833012053743,0.11208099871873856,0.06509499507956207,0.036600999534130096,0.017656099796295167,0.24058410692960025,0.9916176378248343,1.2368900747327658,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,2x,556,1112,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017840099334716798,0.0,0.0,0.22106501273810863,0.157833012053743,0.11208099871873856,0.06323200068436563,0.035679999738931656,0.017840099334716798,0.23890511207282544,0.9813902739392837,1.2455827814557556,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,4x,556,2224,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017692099511623382,0.0,0.0,0.2216460125055164,0.157833012053743,0.11208099871873856,0.0638130004517734,0.036281000822782516,0.017692099511623382,0.23933811201713978,0.9895999037140422,1.2433293280861117,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,8x,556,4448,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.019500100612640382,0.0,0.0,0.22143599926494062,0.157833012053743,0.11208099871873856,0.06360298721119761,0.03604000061750412,0.019500100612640382,0.240936099877581,0.8978466481271705,1.2350830537676445,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,max,556,8192,14.733812949640289,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.022424100339412688,0.0,0.0,0.22224703570827842,0.157833012053743,0.11208099871873856,0.06441402365453541,0.03672099858522415,0.022424100339412688,0.2446711360476911,0.7807715675633793,1.2162288482678465,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,exact,556,556,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.0407243013381958,0.0,0.0,0.2800679940264672,0.157833012053743,0.11208099871873856,0.1222349819727242,0.08423099666833878,0.0407243013381958,0.320792295364663,0.4299177493017099,0.9276285568560714,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,exact,556,556,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.01698009967803955,0.0,0.0,0.2561919973231852,0.157833012053743,0.11208099871873856,0.0983589852694422,0.07102999836206436,0.01698009967803955,0.27317209700122475,1.0310952412043297,1.08933561394572,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1x,556,556,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01710419952869415,0.0,0.0,0.21887998445890844,0.157833012053743,0.11208099871873856,0.061046972405165434,0.033080000430345535,0.01710419952869415,0.2359841839876026,1.0236141097296025,1.2610001609908827,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1.25x,556,695,1.25,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016976100206375123,0.0,0.0,0.21963100880384445,0.157833012053743,0.11208099871873856,0.06179799675010145,0.03384000062942505,0.016976100206375123,0.23660710901021959,1.031338161318513,1.2576802753074336,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,2x,556,1112,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01707620024681091,0.0,0.0,0.21975202253088355,0.157833012053743,0.11208099871873856,0.061919010477140546,0.03420000150799751,0.01707620024681091,0.23682822277769447,1.0252924959972578,1.2565060469123108,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,4x,556,2224,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017684100568294524,0.0,0.0,0.21988202934153378,0.157833012053743,0.11208099871873856,0.062049017287790775,0.03400000184774399,0.017684100568294524,0.2375661299098283,0.9900475235133914,1.2526031977395864,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,8x,556,4448,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.019964200258255006,0.0,0.0,0.25779500720091164,0.157833012053743,0.11208099871873856,0.09996199514716864,0.044759999960660934,0.019964200258255006,0.27775920745916666,0.8769747721781301,1.0713455612211003,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,max,556,8192,14.733812949640289,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.022376200556755065,0.0,0.0,0.21836900850757957,0.157833012053743,0.11208099871873856,0.06053599645383656,0.03320100158452988,0.022376200556755065,0.24074520906433464,0.782442932114152,1.2360623713186638,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,exact,556,556,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.040032300353050235,0.0,0.0,0.2561919973231852,0.157833012053743,0.11208099871873856,0.0983589852694422,0.07102999836206436,0.040032300353050235,0.2962242976762354,0.4373493358811626,1.004563421481755,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,exact,546,546,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.017520199716091155,0.0,0.0,0.2679550088942051,0.16033800784498453,0.11220099776983261,0.10761700104922056,0.0727199986577034,0.017520199716091155,0.28547520861029624,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1x,546,546,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017376099526882172,0.0,0.0,0.2222880139015615,0.16033800784498453,0.11220099776983261,0.06195000605657697,0.03384000062942505,0.017376099526882172,0.23966411342844368,1.0082930112702249,1.1911470788284302,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1.25x,546,683,1.250915750915751,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017512099444866182,0.0,0.0,0.22436102153733373,0.16033800784498453,0.11220099776983261,0.0640230136923492,0.03400000184774399,0.017512099444866182,0.2418731209821999,1.000462552833855,1.1802684293775045,7.62939453125e-06
