dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,32,128,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.014450149983167649,0.03384635001420974,0.013770099729299545,0.015866199880838393,0.021652249991893767,0.013728149980306626,1.0525926657194706,1.049386007889334,1.003055746699526,0.0
bf16,32,128,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.020524200052022934,0.05941464900970459,0.019238200038671494,0.01818219944834709,0.02281624972820282,0.018032199889421466,1.138197234828979,1.1288073321563277,1.008318428136637,0.0
bf16,32,128,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.01527014970779419,0.0310183510184288,0.016852200031280518,0.021542200446128847,0.03096035122871399,0.015074200183153152,1.012998999765177,1.0,1.012998999765177,0.0
bf16,32,128,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.020884200185537338,0.05179055035114288,0.01970819979906082,0.022764299809932706,0.03211040049791336,0.019648200273513793,1.062906520435345,1.0596706141842829,1.0030536906541974,0.0
bf16,32,128,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.03190429955720901,0.09686309993267059,0.029826299846172334,0.027294299006462096,0.03440240025520325,0.027144300937652587,1.1753590424188711,1.168899759970222,1.0055259507015502,0.0
bf16,32,128,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.022970300167798996,0.0505625993013382,0.02613230049610138,0.03421635031700134,0.050638601183891296,0.022922199964523316,1.0020984112934241,1.0,1.0020984112934241,0.0
bf16,32,128,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.034118400514125825,0.0868848979473114,0.04531449973583221,0.036420398950576784,0.05333060026168823,0.03437635004520416,0.9924963083416611,1.0,0.9924963083416611,0.0
bf16,32,128,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.05509660243988037,0.16274980306625367,0.08096890151500702,0.0655467003583908,0.057004699110984804,0.05508664846420288,1.0001806967015603,1.0,1.0001806967015603,0.0
bf16,32,256,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.015050200372934341,0.030910350382328033,0.01673019975423813,0.021400199830532075,0.03094635009765625,0.014882200211286545,1.0112886642608387,1.0,1.0112886642608387,0.0
bf16,32,256,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.02056419998407364,0.05149055123329163,0.0194242000579834,0.022598250210285185,0.03193840086460113,0.0194242499768734,1.058686951030669,1.0586896717850525,0.999997430073745,0.0
bf16,32,256,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.03151635080575943,0.09643304944038392,0.029342299699783324,0.026982299983501434,0.03409630060195923,0.026916299760341645,1.1709020588407728,1.1680379665569793,1.002452054099094,0.0
bf16,32,256,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.02273224964737892,0.05057455003261566,0.025736300647258757,0.033996351063251495,0.0504525512456894,0.022586250305175783,1.0064640805902023,1.0,1.0064640805902023,0.0
bf16,32,256,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.03400040119886398,0.08687895238399507,0.044172449409961706,0.036058399081230166,0.0530285507440567,0.03358635008335113,1.0123279580688374,1.0,1.0123279580688374,0.0
bf16,32,256,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.054254600405693056,0.16287175416946412,0.07879489958286286,0.0645046979188919,0.05654659867286682,0.05400660037994384,1.0045920317887906,1.0,1.0045920317887906,0.0
bf16,32,256,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.037840400636196134,,,,,0.03768640011548996,1.004086368563573,1.0,1.004086368563573,0.0
bf16,32,256,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.060310649871826175,,,,,0.0602946013212204,1.0002661689480337,1.0,1.0002661689480337,0.0
bf16,32,256,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.10639120340347291,,,,,0.10648509860038757,0.9991182315821763,1.0,0.9991182315821763,0.0
