dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,128,64,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.02166429981589317,0.02635840028524399,0.01976030021905899,0.019432199746370317,0.01904425024986267,0.018964250385761258,1.1423757530726952,1.1375769343321558,1.0042184564364052,0.0
bf16,128,64,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.03533840030431747,0.045624549686908725,0.03293440043926239,0.028374350070953368,0.029718349874019622,0.028404399752616882,1.244117130166138,1.2454347047932266,0.9989420765119057,0.0
bf16,128,64,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.020530249923467636,0.022780300676822664,0.019102299958467482,0.01809225007891655,0.022660300135612488,0.01799830049276352,1.1406771395844915,1.1347538218804614,1.0052199143019533,0.0
bf16,128,64,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.03224640041589737,0.03713045120239258,0.02873634994029999,0.027118399739265442,0.026572400331497194,0.02653834968805313,1.2150868759715625,1.2135298284541718,1.0012830731316873,0.0
bf16,128,64,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.05725874900817871,0.06743485033512116,0.052282598614692685,0.0430905506014824,0.04402859956026077,0.04302249997854233,1.330902412382748,1.3288005887353156,1.0015817449700508,0.0
bf16,128,64,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.032294450700283056,0.03436845093965531,0.029710349440574643,0.027252350747585297,0.03415040075778961,0.027072350680828097,1.1928942218952974,1.1850152304070325,1.006648852509312,0.0
bf16,128,64,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.0564147025346756,0.05874069929122924,0.050378650426864624,0.04383855015039444,0.042472550272941584,0.04274255037307739,1.3198721658455363,1.3282626584026032,0.9936831074004916,0.0
bf16,128,64,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10209130048751831,0.10938339829444885,0.08943114876747131,0.07690100073814392,0.07150289714336396,0.07141090035438538,1.429631890662037,1.427792503048154,1.0012882737582363,0.0
bf16,128,128,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.020286250114440917,0.022718250006437304,0.019102250039577485,0.01803020015358925,0.02266630008816719,0.017902200669050218,1.1331707475222477,1.125126173954456,1.0071499301625146,0.0
bf16,128,128,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.03187039941549301,0.037112450599670416,0.028548400104045867,0.0270362988114357,0.02657429873943329,0.026526351273059846,1.2014618628631588,1.1992940896762367,1.0018075409572873,0.0
bf16,128,128,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.056380701065063474,0.06694085001945496,0.05048860013484954,0.042888599634170535,0.04364849925041199,0.04277649968862533,1.318029793822883,1.3145847974981073,1.0026205965041832,0.0
