dtype,tasks,tile_tokens,dim,num_transforms,pattern,seed,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,256,32,16,tail-negative,0,1,graph_global,global,0.025080400705337524,0.07886899709701538,0.025364398956298828,0.0305404007434845,0.046648600697517396,0.024844299256801605,1.0095032444302603,1.0,1.0095032444302603,0.0
fp16,32,256,32,16,tail-negative,1,1,graph_global,global,0.02506830096244812,0.078889000415802,0.025292301177978517,0.030476400256156923,0.04644060134887695,0.024824300408363344,1.009829100924132,1.0,1.009829100924132,0.0
fp16,32,256,32,16,tail-negative,2,1,graph_global,global,0.025192299485206605,0.07883689999580383,0.025372299551963805,0.030620399117469787,0.046660500764846805,0.025028300285339356,1.006552550432812,1.0,1.006552550432812,0.0
fp16,32,256,32,32,random,0,1,graph_lds_chunked(chunk=2),chunk2,0.03997249901294708,0.14954190254211425,0.0383444994688034,0.03880040049552917,0.049700701236724855,0.038156500458717345,1.0475934252983845,1.0424571859509655,1.0049270506421168,0.0
fp16,32,256,32,32,random,1,1,graph_lds_chunked(chunk=2),chunk2,0.03989250063896179,0.15065380334854125,0.038884499669075014,0.03900850117206574,0.05044059753417969,0.038508498668670656,1.035940169524633,1.0259229507506933,1.009764104377049,0.0
fp16,32,256,32,32,random,2,1,graph_lds_chunked(chunk=2),chunk2,0.0410524994134903,0.1531378984451294,0.03871240019798279,0.03914850056171417,0.05047670006752014,0.03927649855613709,1.0452179018660437,1.060448311226888,0.9856377635764033,0.0
fp16,32,256,32,32,contiguous,0,1,graph_lds_chunked(chunk=2),chunk2,0.041084501147270205,0.15190180540084838,0.03852050006389618,0.03894050121307373,0.04964860081672669,0.03942449986934662,1.0421058297105825,1.0665619885287307,0.9770701008650381,0.0
fp16,32,256,32,32,contiguous,1,1,graph_lds_chunked(chunk=2),chunk2,0.04067260026931763,0.1513779044151306,0.03860040009021759,0.03904449939727783,0.04989260137081146,0.038540500402450564,1.055321021901716,1.053683386033742,1.0015542010908405,0.0
fp16,32,256,32,32,contiguous,2,1,graph_lds_chunked(chunk=2),chunk2,0.04102450013160706,0.15249789953231813,0.038872501254081725,0.03896049857139587,0.04977259933948517,0.03914850056171417,1.0479200874356742,1.0553604426805276,0.9929499392397582,0.0
fp16,32,256,32,32,page-cross,0,1,graph_lds_chunked(chunk=2),chunk2,0.04067249894142151,0.1508978009223938,0.03863250017166138,0.03877649903297424,0.049708598852157594,0.038508498668670656,1.0561953944600655,1.0528052484487287,1.0032201074380396,0.0
fp16,32,256,32,32,page-cross,1,1,graph_lds_chunked(chunk=2),chunk2,0.04064449965953827,0.1526739001274109,0.03938849866390228,0.039828500151634215,0.04987660050392151,0.03838840126991272,1.0587703138185593,1.0318875062071624,1.0260520720036705,0.0
fp16,32,256,32,32,page-cross,2,1,graph_lds_chunked(chunk=2),chunk2,0.04039250016212463,0.14984990358352662,0.038824498653411865,0.03912439942359924,0.0497406005859375,0.038404399156570436,1.0517675331268412,1.0403869093767415,1.0109388378953341,0.0
fp16,32,256,32,32,tail-negative,0,1,graph_lds_chunked(chunk=2),chunk2,0.04002049863338471,0.15032190084457397,0.0382764995098114,0.03889650106430054,0.04968859851360321,0.038212400674819944,1.0473170469961133,1.045563182263474,1.0016774354361277,0.0
fp16,32,256,32,32,tail-negative,1,1,graph_lds_chunked(chunk=2),chunk2,0.03990449905395508,0.15019789934158326,0.038284501433372496,0.03891650140285492,0.04972859919071197,0.03814040124416351,1.0462527333810239,1.0423147111737083,1.0037781508455168,0.0
fp16,32,256,32,32,tail-negative,2,1,graph_lds_chunked(chunk=2),chunk4,0.040272501111030576,0.1508259057998657,0.0388604998588562,0.038696500658988955,0.0499565988779068,0.03846850097179413,1.0468955143471583,1.0407272085383132,1.005926918944983,0.0
fp16,32,256,64,8,random,0,1,graph_global,global,0.028932398557662962,0.07884500026702881,0.03405649960041046,0.048768600821495055,0.07781689763069152,0.02856839895248413,1.012741337230142,1.0,1.012741337230142,0.0
fp16,32,256,64,8,random,1,1,graph_global,global,0.028560298681259155,0.07804499864578247,0.0337803989648819,0.04876059889793396,0.07778900265693664,0.028448298573493958,1.0039369703420349,1.0,1.0039369703420349,0.0
fp16,32,256,64,8,random,2,1,graph_global,global,0.028524300456047057,0.07777299880981445,0.033804398775100705,0.048924601078033446,0.07792500257492066,0.028372400999069215,1.0053537752050954,1.0,1.0053537752050954,0.0
fp16,32,256,64,8,contiguous,0,1,graph_global,global,0.0285643994808197,0.0782729983329773,0.033864501118659976,0.04908060133457184,0.07822089791297912,0.02832840085029602,1.0083308137219194,1.0,1.0083308137219194,0.0
fp16,32,256,64,8,contiguous,1,1,graph_global,global,0.028580299019813536,0.07822499871253967,0.033732399344444275,0.04914459884166718,0.07817699909210205,0.02841629981994629,1.005771307344953,1.0,1.005771307344953,0.0
fp16,32,256,64,8,contiguous,2,1,graph_global,global,0.028560298681259155,0.07807300090789795,0.03384450078010559,0.04904859960079193,0.07816089987754822,0.028432399034500122,1.004498376890527,1.0,1.004498376890527,0.0
fp16,32,256,64,8,page-cross,0,1,graph_global,global,0.02849229872226715,0.07776100039482117,0.033676400780677795,0.04876059889793396,0.07751299738883972,0.028232398629188537,1.009205738998383,1.0,1.009205738998383,0.0
fp16,32,256,64,8,page-cross,1,1,graph_global,global,0.028312399983406067,0.07757700085639954,0.03388440012931824,0.048536598682403564,0.07756100296974182,0.028532400727272034,0.9922894415381008,1.0,0.9922894415381008,0.0
fp16,32,256,64,8,page-cross,2,1,graph_global,global,0.028532299399375915,0.07769700288772582,0.033704400062561035,0.04871259927749634,0.07750890254974366,0.02828029990196228,1.008910778820848,1.0,1.008910778820848,0.0
fp16,32,256,64,8,tail-negative,0,1,graph_global,global,0.028428399562835695,0.07788500189781189,0.03364450037479401,0.04863260090351105,0.07744489908218384,0.028164300322532653,1.0093770921797673,1.0,1.0093770921797673,0.0
fp16,32,256,64,8,tail-negative,1,1,graph_global,global,0.02833639979362488,0.07809690237045289,0.033788400888442996,0.048736599087715146,0.07771700024604797,0.02817240059375763,1.0058212717557193,1.0,1.0058212717557193,0.0
fp16,32,256,64,8,tail-negative,2,1,graph_global,global,0.028380298614501955,0.07777699828147888,0.03371640145778656,0.04884859919548035,0.07788500189781189,0.02827639877796173,1.0036744366691137,1.0,1.0036744366691137,0.0
fp16,32,256,64,16,random,0,1,graph_global,global,0.042540499567985536,0.14423780441284179,0.05983279943466187,0.0520006000995636,0.08243709802627563,0.042356500029563905,1.0043440685206098,1.0,1.0043440685206098,0.0
fp16,32,256,64,16,random,1,1,graph_global,global,0.04242449998855591,0.14490180015563964,0.06038069725036621,0.05272859930992126,0.08306909799575805,0.042260599136352536,1.0038783371639988,1.0,1.0038783371639988,0.0
fp16,32,256,64,16,random,2,1,graph_global,global,0.04264050126075745,0.14656579494476318,0.06051679849624634,0.05212460160255432,0.0823769986629486,0.04288049936294556,0.9944030945125722,1.0,0.9944030945125722,0.0
fp16,32,256,64,16,contiguous,0,1,graph_global,global,0.04302850067615509,0.14489779472351075,0.06052079796791077,0.05181270241737366,0.0830370008945465,0.042744499444961545,1.0066441585439367,1.0,1.0066441585439367,0.0
fp16,32,256,64,16,contiguous,1,1,graph_global,global,0.043044498562812804,0.1445698022842407,0.06007270216941833,0.05207260251045227,0.08286499977111816,0.042716598510742186,1.0076761742157012,1.0,1.0076761742157012,0.0
fp16,32,256,64,16,contiguous,2,1,graph_global,global,0.04308860003948212,0.14469380378723146,0.06015679836273193,0.05206059813499451,0.08278899788856506,0.042612498998641966,1.0111728026289968,1.0,1.0111728026289968,0.0
fp16,32,256,64,16,page-cross,0,1,graph_global,global,0.04254449903964996,0.14400579929351806,0.060092699527740476,0.052408599853515626,0.08330510258674621,0.04266059994697571,0.9972784980176076,1.0,0.9972784980176076,0.0
fp16,32,256,64,16,page-cross,1,1,graph_global,global,0.043276599049568175,0.14526180028915406,0.05925679802894592,0.05196059942245483,0.08222900032997131,0.042628499865531924,1.0152034246121873,1.0,1.0152034246121873,0.0
fp16,32,256,64,16,page-cross,2,1,graph_global,global,0.042756500840187076,0.14526180028915406,0.05974879860877991,0.05242069959640503,0.08218500018119812,0.042572501301765445,1.0043220279005312,1.0,1.0043220279005312,0.0
fp16,32,256,64,16,tail-negative,0,1,graph_global,global,0.042828500270843506,0.14496580362319947,0.059724700450897214,0.05217670202255249,0.08234900236129761,0.04238860011100769,1.0103777939984762,1.0,1.0103777939984762,0.0
fp16,32,256,64,16,tail-negative,1,1,graph_global,global,0.042536601424217224,0.14505380392074585,0.060924798250198364,0.05212069749832153,0.08235300183296204,0.042216500639915465,1.007582361859692,1.0,1.007582361859692,0.0
fp16,32,256,64,16,tail-negative,2,1,graph_global,global,0.042616501450538635,0.14445379972457886,0.059540802240371705,0.0521806001663208,0.08258900046348572,0.042200499773025514,1.0098577429118276,1.0,1.0098577429118276,0.0
fp16,32,256,64,32,random,0,1,graph_global,global,0.07207289934158326,0.2745313882827759,0.1108333945274353,0.09830930233001708,0.0884211003780365,0.07226889729499816,0.997287934910438,1.0,0.997287934910438,0.0
fp16,32,256,64,32,random,1,1,graph_global,global,0.07317690253257751,0.2794914960861206,0.11178139448165894,0.09888929724693299,0.08854510188102722,0.07368490099906921,0.9931057997011068,1.0,0.9931057997011068,0.0
fp16,32,256,64,32,random,2,1,graph_global,global,0.07147290110588074,0.279851508140564,0.11148539781570435,0.09851719737052918,0.08850510120391845,0.0714968979358673,0.9996643654385106,1.0,0.9996643654385106,0.0
fp16,32,256,64,32,contiguous,0,1,graph_global,global,0.07229290008544922,0.27799549102783205,0.1124493956565857,0.09938120245933532,0.09512119889259338,0.07207689881324768,1.002996816951867,1.0,1.002996816951867,0.0
fp16,32,256,64,32,contiguous,1,1,graph_global,global,0.0734408974647522,0.2813075065612793,0.11218940019607544,0.09887719750404358,0.08853309750556945,0.07376090288162232,0.9956615848726297,1.0,0.9956615848726297,0.0
fp16,32,256,64,32,contiguous,2,1,graph_global,global,0.07234489917755127,0.2792715072631836,0.1133653998374939,0.09920920133590698,0.08849310278892517,0.07225289940834045,1.0012733021091773,1.0,1.0012733021091773,0.0
fp16,32,256,64,32,page-cross,0,1,graph_global,global,0.07200090289115905,0.27518739700317385,0.11099729537963868,0.09818519949913025,0.08864910006523133,0.07148889899253845,1.0071620056517312,1.0,1.0071620056517312,0.0
fp16,32,256,64,32,page-cross,1,1,graph_global,global,0.07294089794158935,0.27906739711761475,0.11125340461730956,0.09813320040702819,0.08840510249137878,0.07261689901351928,1.0044617565948355,1.0,1.0044617565948355,0.0
fp16,32,256,64,32,page-cross,2,1,graph_global,global,0.0721089005470276,0.27889950275421144,0.11117739677429199,0.09816520214080811,0.0892890989780426,0.07318099737167358,0.9853500654110932,1.0,0.9853500654110932,0.0
fp16,32,256,64,32,tail-negative,0,1,graph_global,global,0.07185689806938171,0.2742753982543945,0.11052540540695191,0.09840930104255677,0.08854910135269164,0.0717848002910614,1.0010043599484566,1.0,1.0010043599484566,0.0
fp16,32,256,64,32,tail-negative,1,1,graph_global,global,0.07140089869499207,0.27402338981628416,0.11037729978561402,0.09840120077133178,0.08844910264015197,0.07116090059280396,1.0033726119285846,1.0,1.0033726119285846,0.0
fp16,32,256,64,32,tail-negative,2,1,graph_global,global,0.07135289907455444,0.27407140731811525,0.11012140512466431,0.09766119718551636,0.08989710211753846,0.0711089015007019,1.0034313225025722,1.0,1.0034313225025722,0.0
fp16,32,256,128,8,random,0,0,graph_global,global,0.05194460153579712,,,,,0.05212069749832153,0.9966213813134392,1.0,0.9966213813134392,0.0
fp16,32,256,128,8,random,1,0,graph_global,global,0.04960460066795349,,,,,0.04986059963703156,0.9948657061699688,1.0,0.9948657061699688,0.0
fp16,32,256,128,8,random,2,0,graph_global,global,0.04983670115470886,,,,,0.04937660098075867,1.0093181823943185,1.0,1.0093181823943185,0.0
fp16,32,256,128,8,contiguous,0,0,graph_global,global,0.0497406005859375,,,,,0.04949670135974884,1.004927585465059,1.0,1.004927585465059,0.0
fp16,32,256,128,8,contiguous,1,0,graph_global,global,0.04978460073471069,,,,,0.0495606005191803,1.0045197235946264,1.0,1.0045197235946264,0.0
fp16,32,256,128,8,contiguous,2,0,graph_global,global,0.04974859952926636,,,,,0.049708598852157594,1.0008047033719,1.0,1.0008047033719,0.0
fp16,32,256,128,8,page-cross,0,0,graph_global,global,0.049680599570274354,,,,,0.049244698882102964,1.0088517281670253,1.0,1.0088517281670253,0.0
fp16,32,256,128,8,page-cross,1,0,graph_global,global,0.04961259961128235,,,,,0.04934059977531433,1.0055126982081013,1.0,1.0055126982081013,0.0
fp16,32,256,128,8,page-cross,2,0,graph_global,global,0.049708598852157594,,,,,0.05161070227622986,0.9631451745436079,1.0,0.9631451745436079,0.0
fp16,32,256,128,8,tail-negative,0,0,graph_global,global,0.05277659893035889,,,,,0.05228469967842102,1.0094080917546302,1.0,1.0094080917546302,0.0
fp16,32,256,128,8,tail-negative,1,0,graph_global,global,0.04952459931373596,,,,,0.04940460026264191,1.0024289044027503,1.0,1.0024289044027503,0.0
fp16,32,256,128,8,tail-negative,2,0,graph_global,global,0.04934859871864319,,,,,0.04934870004653931,0.9999979466957382,1.0,0.9999979466957382,0.0
fp16,32,256,128,16,random,0,0,graph_global,global,0.07792490124702453,,,,,0.07909299731254578,0.9852313592200157,1.0,0.9852313592200157,0.0
fp16,32,256,128,16,random,1,0,graph_global,global,0.08030099868774414,,,,,0.08087700009346008,0.9928780567398603,1.0,0.9928780567398603,0.0
fp16,32,256,128,16,random,2,0,graph_global,global,0.07905300259590149,,,,,0.07894889712333679,1.001318643785512,1.0,1.001318643785512,0.0
fp16,32,256,128,16,contiguous,0,0,graph_global,global,0.07999299764633179,,,,,0.08021699786186218,0.9972075716930204,1.0,0.9972075716930204,0.0
fp16,32,256,128,16,contiguous,1,0,graph_global,global,0.08124899864196777,,,,,0.08179299831390381,0.9933490679746415,1.0,0.9933490679746415,0.0
fp16,32,256,128,16,contiguous,2,0,graph_global,global,0.08150500059127808,,,,,0.0808929979801178,1.0075655820212115,1.0,1.0075655820212115,0.0
fp16,32,256,128,16,page-cross,0,0,graph_global,global,0.08036100268363952,,,,,0.0803529977798462,1.0000996217193447,1.0,1.0000996217193447,0.0
fp16,32,256,128,16,page-cross,1,0,graph_global,global,0.08005300164222717,,,,,0.07977700233459473,1.0034596349769433,1.0,1.0034596349769433,0.0
fp16,32,256,128,16,page-cross,2,0,graph_global,global,0.07914100289344787,,,,,0.07906100153923035,1.001011894014242,1.0,1.001011894014242,0.0
fp16,32,256,128,16,tail-negative,0,0,graph_global,global,0.07967299818992615,,,,,0.07982500195503235,0.9980957875179028,1.0,0.9980957875179028,0.0
fp16,32,256,128,16,tail-negative,1,0,graph_global,global,0.08097299933433533,,,,,0.08083299994468689,1.0017319583554272,1.0,1.0017319583554272,0.0
fp16,32,256,128,16,tail-negative,2,0,graph_global,global,0.08037300109863281,,,,,0.07987689971923828,1.0062108241699201,1.0,1.0062108241699201,0.0
fp16,32,256,128,32,random,0,0,graph_global,global,0.14243799448013306,,,,,0.14279799461364745,0.9974789552578214,1.0,0.9974789552578214,0.0
fp16,32,256,128,32,random,1,0,graph_global,global,0.14540209770202636,,,,,0.14525810480117798,1.0009912899596582,1.0,1.0009912899596582,0.0
fp16,32,256,128,32,random,2,0,graph_global,global,0.1435819983482361,,,,,0.14210599660873413,1.010386625298902,1.0,1.010386625298902,0.0
fp16,32,256,128,32,contiguous,0,0,graph_global,global,0.1443619966506958,,,,,0.14680609703063965,0.9833515063108466,1.0,0.9833515063108466,0.0
fp16,32,256,128,32,contiguous,1,0,graph_global,global,0.14871820211410522,,,,,0.14503810405731202,1.0253733188303331,1.0,1.0253733188303331,0.0
fp16,32,256,128,32,contiguous,2,0,graph_global,global,0.14277809858322144,,,,,0.14503010511398315,0.9844721443938016,1.0,0.9844721443938016,0.0
fp16,32,256,128,32,page-cross,0,0,graph_global,global,0.14597409963607788,,,,,0.1449540972709656,1.0070367266901437,1.0,1.0070367266901437,0.0
fp16,32,256,128,32,page-cross,1,0,graph_global,global,0.14571809768676758,,,,,0.14119809865951538,1.0320117556126,1.0,1.0320117556126,0.0
fp16,32,256,128,32,page-cross,2,0,graph_global,global,0.14578609466552733,,,,,0.14581010341644288,0.99983534233669,1.0,0.99983534233669,0.0
fp16,32,256,128,32,tail-negative,0,0,graph_global,global,0.14535410404205323,,,,,0.14227410554885864,1.0216483419896594,1.0,1.0216483419896594,0.0
fp16,32,256,128,32,tail-negative,1,0,graph_global,global,0.14354209899902343,,,,,0.14163010120391845,1.013499939482159,1.0,1.013499939482159,0.0
fp16,32,256,128,32,tail-negative,2,0,graph_global,global,0.14377009868621826,,,,,0.14251810312271118,1.0087848177605134,1.0,1.0087848177605134,0.0
fp16,128,64,32,8,random,0,1,graph_lds_chunked(chunk=2),chunk2,0.017124299705028535,0.02141229957342148,0.016796199977397917,0.016944199800491333,0.02146030068397522,0.016564300656318663,1.0338075877955193,1.0195341641604727,1.0139999463841411,0.0
fp16,128,64,32,8,random,1,1,graph_lds_chunked(chunk=2),chunk4,0.01723629981279373,0.02134830057621002,0.01650419980287552,0.016452300548553466,0.020804299414157866,0.016612300276756288,1.0375625004148603,1.0476528654413135,0.9903685988371705,0.0
fp16,128,64,32,8,random,2,1,graph_lds_chunked(chunk=2),chunk4,0.016796199977397917,0.02056429982185364,0.016484299302101137,0.016108299791812896,0.020892299711704254,0.016480199992656708,1.01917452366367,1.0427047046848885,0.9774335140951248,0.0
fp16,128,64,32,8,contiguous,0,1,graph_lds_chunked(chunk=2),chunk2,0.016820299625396728,0.02074030041694641,0.01632020026445389,0.016324299573898315,0.02071229964494705,0.016220299899578093,1.0369906678380367,1.030642967171921,1.0061589715044907,0.0
fp16,128,64,32,8,contiguous,1,1,graph_lds_chunked(chunk=2),chunk2,0.016772300004959106,0.020776300132274626,0.01613620072603226,0.01634819954633713,0.020676299929618835,0.01614820063114166,1.038648230107686,1.0394206349887951,0.9992568890253778,0.0
fp16,128,64,32,8,contiguous,2,1,graph_lds_chunked(chunk=2),chunk2,0.01676419973373413,0.020752300322055817,0.016324199736118317,0.016324199736118317,0.020764300227165224,0.016248300671577454,1.0317509549204193,1.026953847951412,1.0046712001504028,0.0
fp16,128,64,32,8,page-cross,0,1,graph_lds_chunked(chunk=2),chunk2,0.01662430018186569,0.02071229964494705,0.016192199289798738,0.01633629947900772,0.020588299632072447,0.016144299507141115,1.0297318985263038,1.0266857444336905,1.0029669780739905,0.0
fp16,128,64,32,8,page-cross,1,1,graph_lds_chunked(chunk=2),chunk2,0.016616199910640717,0.020732299983501436,0.01618420034646988,0.01631619930267334,0.020596200227737428,0.016168199479579926,1.0277087397162934,1.0266926727872017,1.0009896505118063,0.0
fp16,128,64,32,8,page-cross,2,1,graph_lds_chunked(chunk=2),chunk2,0.016612200438976286,0.020700199902057646,0.01621219962835312,0.016332200169563292,0.02063229978084564,0.01614820063114166,1.0287338396663097,1.0246728278575854,1.0039632277721418,0.0
fp16,128,64,32,8,tail-negative,0,1,graph_lds_chunked(chunk=2),chunk2,0.01666419953107834,0.02074030041694641,0.0161761999130249,0.01634819954633713,0.02064419984817505,0.01623619943857193,1.0263608545907377,1.030167753902479,0.9963045831154003,0.0
fp16,128,64,32,8,tail-negative,1,1,graph_lds_chunked(chunk=2),chunk2,0.016768200695514678,0.020756199955940247,0.016196200251579286,0.016464200615882874,0.020684200525283813,0.016248199343681335,1.0320036294997552,1.035316953053826,0.9967997012467557,0.0
fp16,128,64,32,8,tail-negative,2,1,graph_lds_chunked(chunk=2),chunk2,0.0166922003030777,0.020756299793720245,0.016192199289798738,0.016296200454235077,0.020680299401283263,0.01719219982624054,0.9709170712173966,1.030879129161532,0.9418340557608285,0.0
fp16,128,64,32,16,random,0,1,graph_lds_chunked(chunk=4),chunk4,0.02540439963340759,0.033992400765419005,0.023740300536155702,0.023484300076961517,0.024296300113201143,0.023312300443649292,1.0897422884032977,1.0817609871341118,1.0073780635132077,0.0
fp16,128,64,32,16,random,1,1,graph_lds_chunked(chunk=4),chunk4,0.02538830041885376,0.033992400765419005,0.023752300441265105,0.023564299941062926,0.02435230016708374,0.023296299576759338,1.089799705536987,1.0774052478687197,1.0115039885806993,0.0
fp16,128,64,32,16,random,2,1,graph_lds_chunked(chunk=4),chunk4,0.025428301095962523,0.03400849997997284,0.024096299707889558,0.02376430034637451,0.024656300246715546,0.023332299292087556,1.0898326297651155,1.0700210284054028,1.018515151416451,0.0
fp16,128,64,32,16,contiguous,0,1,graph_lds_chunked(chunk=4),chunk4,0.025900301337242127,0.03432050049304962,0.023892299830913545,0.02363629937171936,0.02440830022096634,0.023720300197601317,1.0919044498374966,1.0957849589699997,0.996458694654697,0.0
fp16,128,64,32,16,contiguous,1,1,graph_lds_chunked(chunk=4),chunk4,0.025344300270080566,0.03396840095520019,0.02398830056190491,0.023296299576759338,0.024448299407958986,0.023280200362205506,1.0886633222979492,1.0879109871751622,1.0006915410650832,0.0
fp16,128,64,32,16,contiguous,2,1,graph_lds_chunked(chunk=4),chunk4,0.02532829940319061,0.03388850092887878,0.023680299520492554,0.023572300374507905,0.024420300126075746,0.02326429933309555,1.08871963176466,1.074494173278978,1.0132392141711397,0.0
fp16,128,64,32,16,page-cross,0,1,graph_lds_chunked(chunk=4),chunk4,0.025220298767089845,0.03391239941120148,0.02363629937171936,0.0234483003616333,0.024276299774646758,0.02326429933309555,1.0840772982666926,1.0755704412741118,1.0079091584020325,0.0
fp16,128,64,32,16,page-cross,1,1,graph_lds_chunked(chunk=4),chunk4,0.025156301259994508,0.03372839987277985,0.023776300251483917,0.02324430048465729,0.024504299461841583,0.023672300577163696,1.0626893308486631,1.0822567569456116,0.9819197930884972,0.0
fp16,128,64,32,16,page-cross,2,1,graph_lds_chunked(chunk=4),chunk4,0.02517229914665222,0.03375639915466309,0.023488299548625947,0.023324300348758698,0.024228300154209136,0.023200300335884095,1.0849988483863728,1.0792306208658418,1.0053447589505042,0.0
fp16,128,64,32,16,tail-negative,0,1,graph_lds_chunked(chunk=4),chunk4,0.026804301142692565,0.03395250141620636,0.02384430021047592,0.02364429980516434,0.024528299272060395,0.023308299481868744,1.1499895633117003,1.1336474906665677,1.0144154799262368,0.0
fp16,128,64,32,16,tail-negative,1,1,graph_lds_chunked(chunk=4),chunk4,0.025324299931526184,0.03395240008831024,0.02366430014371872,0.02342029958963394,0.024292300641536712,0.02334430068731308,1.0848172438632602,1.0812970105102744,1.0032555656020214,0.0
fp16,128,64,32,16,tail-negative,2,1,graph_lds_chunked(chunk=4),chunk4,0.025296300649642944,0.034020400047302245,0.023696300387382508,0.023416300117969514,0.024268299341201782,0.023276199400424958,1.0867882773500002,1.0802859769563138,1.006019054706242,0.0
fp16,128,64,32,32,random,0,1,graph_lds_chunked(chunk=4),chunk4,0.04274049997329712,0.0605446994304657,0.03908849954605102,0.03662439882755279,0.03798849880695343,0.03595640063285828,1.188675707830424,1.1669952638551746,1.0185780051100017,0.0
fp16,128,64,32,32,random,1,1,graph_lds_chunked(chunk=4),chunk4,0.043044498562812804,0.06116880178451538,0.03932839930057526,0.03667249977588653,0.03766840100288391,0.03628849983215332,1.1861746493216385,1.1737541434553662,1.010581863276502,0.0
fp16,128,64,32,32,random,2,1,graph_lds_chunked(chunk=4),chunk4,0.042716598510742186,0.06078469753265381,0.039084500074386595,0.03643240034580231,0.03810450136661529,0.03704439997673035,1.1531189204731311,1.1724892706846843,0.9834792942708622,0.0
fp16,128,64,32,32,contiguous,0,1,graph_lds_chunked(chunk=4),chunk4,0.042628499865531924,0.062048697471618654,0.039652499556541446,0.03724449872970581,0.03868849873542786,0.03591639995574951,1.1868811996205633,1.1445582923507545,1.0369775026336876,0.0
fp16,128,64,32,32,contiguous,1,1,graph_lds_chunked(chunk=4),chunk4,0.043444499373435974,0.06049280166625977,0.03989650011062622,0.03595640063285828,0.03801639974117279,0.036112499237060544,1.2030321991353883,1.2082549590276508,0.9956774355832435,0.0
fp16,128,64,32,32,contiguous,2,1,graph_lds_chunked(chunk=4),chunk4,0.04314059913158417,0.06158869862556458,0.03929249942302704,0.03686839938163757,0.038396498560905455,0.03657239973545075,1.1795944330600396,1.1701240047071446,1.0080935253996992,0.0
fp16,128,64,32,32,page-cross,0,1,graph_lds_chunked(chunk=4),chunk4,0.04323650002479553,0.06046069860458374,0.0382764995098114,0.03609640002250671,0.03758449852466583,0.03654449880123138,1.1831192503135015,1.1978064293901012,0.9877382699606331,0.0
fp16,128,64,32,32,page-cross,1,1,graph_lds_chunked(chunk=4),chunk4,0.04234449863433838,0.06082469820976257,0.03860850036144257,0.03666839897632599,0.03762049973011017,0.03588840067386627,1.1798937216272611,1.154795404666482,1.0217339944888575,0.0
fp16,128,64,32,32,page-cross,2,1,graph_lds_chunked(chunk=4),chunk4,0.042372500896453856,0.060476797819137576,0.038368499279022215,0.0360724002122879,0.037612500786781314,0.03586849868297577,1.1813290896550703,1.1746515520755354,1.0056846965108386,0.0
fp16,128,64,32,32,tail-negative,0,1,graph_lds_chunked(chunk=4),chunk4,0.04268459975719452,0.06106879711151123,0.03867250084877014,0.03620850145816803,0.03769640028476715,0.03624039888381958,1.1778181552039184,1.1788557393491796,0.9991198378982028,0.0
fp16,128,64,32,32,tail-negative,1,1,graph_lds_chunked(chunk=4),chunk4,0.042512500286102296,0.06040869951248169,0.03859249949455261,0.03620449900627136,0.03791640102863312,0.03603239953517914,1.179840944109107,1.1742325250444223,1.0047762423072657,0.0
fp16,128,64,32,32,tail-negative,2,1,graph_lds_chunked(chunk=4),chunk4,0.043372499942779544,0.061216801404953,0.03857249915599823,0.03621239960193634,0.03769649863243103,0.03690850138664246,1.175135763124657,1.19772510022949,0.9811397981886623,0.0
fp16,128,64,64,8,random,0,1,graph_lds_chunked(chunk=2),chunk2,0.0251242995262146,0.031084400415420533,0.02365629971027374,0.024020299315452576,0.030656400322914123,0.02382030040025711,1.0547431856041334,1.0620553439853198,0.993115087247951,0.0
fp16,128,64,64,8,random,1,1,graph_lds_chunked(chunk=2),chunk2,0.024740399420261384,0.030596300959587097,0.02342029958963394,0.02377229928970337,0.03043240010738373,0.023416300117969514,1.0565460510678955,1.0563656252805464,1.0001707986165311,0.0
fp16,128,64,64,8,random,2,1,graph_lds_chunked(chunk=2),chunk2,0.024756300449371337,0.03055639863014221,0.02340420037508011,0.023836299777030945,0.030444398522377014,0.0233923003077507,1.0583097909857413,1.057771684254203,1.000508717277602,0.0
fp16,128,64,64,8,contiguous,0,1,graph_lds_chunked(chunk=2),chunk2,0.024840299785137177,0.03074829876422882,0.023540300130844117,0.023860199749469756,0.030464398860931396,0.023552300035953523,1.0546867926791639,1.0552244298954248,0.9994904996500942,0.0
fp16,128,64,64,8,contiguous,1,1,graph_lds_chunked(chunk=2),chunk2,0.02488429993391037,0.030536401271820068,0.02340030074119568,0.023760299384593963,0.030396398901939393,0.02342029958963394,1.062509889708004,1.0634179538599753,0.9991460891282914,0.0
fp16,128,64,64,8,contiguous,2,1,graph_lds_chunked(chunk=2),chunk2,0.02499240040779114,0.030736398696899415,0.023396299779415132,0.02382829934358597,0.030444398522377014,0.0236283004283905,1.0577316165220927,1.0682202161634256,0.9901812383976374,0.0
fp16,128,64,64,8,page-cross,0,1,graph_lds_chunked(chunk=2),chunk2,0.024496300518512724,0.030672401189804077,0.02355629950761795,0.023964299261569975,0.03040440082550049,0.023432299494743347,1.045407452393141,1.0399044429958442,1.0052918414132774,0.0
