dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,static_chunked,gpu,sorted,0,0.015340200066566468,0.28738299442920834,0.507175995153375,0.08424199768342078,0.0,0.8941411873325705,1.0057365808245344,1.64015729602118,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,cpu,sorted,1,0.02202029973268509,0.804026989499107,0.6537989975186065,0.0,0.0,1.4798462867503985,0.700635347901851,0.9910030556598695,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,gpu,sorted,1,0.022228200733661652,0.28738299442920834,0.507175995153375,0.08424199768342078,0.0,0.9010291879996657,0.6940822853353532,1.627618962413791,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,cpu,sorted,4,0.027676400542259217,0.804026989499107,0.6537989975186065,0.0,0.0,1.4855023875599727,0.5574496705435183,0.9872297778567856,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,gpu,sorted,4,0.027500399947166444,0.28738299442920834,0.507175995153375,0.08424199768342078,0.0,0.9063013872131706,0.5610173086119982,1.6181506646327293,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,static_chunked,cpu,identity,0,0.015560199320316315,0.7855909934733063,0.41217400575987995,0.0,0.0,1.2133251985535025,1.0,1.0,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,static_chunked,gpu,identity,0,0.015532200038433076,0.2611819945741445,0.2534580125939101,0.08182699093595147,0.0,0.6119991981424391,1.0018026603967216,1.982560111575683,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,persistent_chunked,cpu,identity,1,0.02520039975643158,0.7855909934733063,0.41217400575987995,0.0,0.0,1.2229653989896179,0.6174584320371777,0.9921173563503269,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,persistent_chunked,gpu,identity,1,0.025452399253845216,0.2611819945741445,0.2534580125939101,0.08182699093595147,0.0,0.6219193973578513,0.6113450903048192,1.9509364134776415,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,persistent_chunked,cpu,identity,4,0.02822439968585968,0.7855909934733063,0.41217400575987995,0.0,0.0,1.225989398919046,0.5513031098447744,0.9896702203324845,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,persistent_chunked,gpu,identity,4,0.028184300661087035,0.2611819945741445,0.2534580125939101,0.08182699093595147,0.0,0.6246512987650931,0.5520874726474827,1.942404027578572,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,static_chunked,cpu,sorted,0,0.015660199522972106,0.8150869834935293,0.4112110036658123,0.0,0.0,1.2419581866823137,0.9936143723769867,0.976945288145892,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,static_chunked,gpu,sorted,0,0.01538420021533966,0.2755989844445139,0.2520139969419688,0.08050500764511526,0.0,0.6235021892469377,1.0114402505501174,1.9459838625730403,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,48,cpu,persistent_chunked,cpu,sorted,1,0.025396299362182618,0.8150869834935293,0.4112110036658123,0.0,0.0,1.2516942865215241,0.6126955387636852,0.9693462785752184,3.814697265625e-06
